"","X","params","values","ExpDay","Day","Zeit","Hour","Col","QR","ID","Mod","Trial","TimeOfDay","ColID"
"138",2,"GlobalEfficiency",78.6799976973948,"1","2",9,16,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 16","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"139",3,"Sum",113774,"1","2",9,16,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 16","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"140",4,"Modularity",0.00877281096671287,"1","2",9,16,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 16","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"141",5,"Assortativity",-0.0419990524302436,"1","2",9,16,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 16","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"142",6,"DegreeCentralization",0.000292951632626045,"1","2",9,16,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 16","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"143",7,"KeystoneAssortativity",-0.0190225143496173,"1","2",9,16,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 16","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"144",8,"KeystoneAssPercentile",58.2625,"1","2",9,16,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 16","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"145",0,"Transitivity",0.938113795791115,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"146",1,"Average Clustering",0.938932727266916,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"147",2,"GlobalEfficiency",76.3220555313126,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"148",3,"Sum",112658,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"149",4,"Modularity",0.052736471382052,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"150",5,"Assortativity",-0.0303885451029015,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"151",6,"DegreeCentralization",0.000414770340333128,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"152",7,"KeystoneAssortativity",-0.0139309509388252,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"153",8,"KeystoneAssPercentile",81.6575,"1","2",10,17,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 17","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"154",0,"Transitivity",0.944201460472823,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"155",1,"Average Clustering",0.945321227148025,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"156",2,"GlobalEfficiency",77.6554155570386,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"157",3,"Sum",115442,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"158",4,"Modularity",0.0053748942299994,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"159",5,"Assortativity",-0.0401105636467446,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"160",6,"DegreeCentralization",0.000336818189489704,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"161",7,"KeystoneAssortativity",-0.0233654074942993,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"162",8,"KeystoneAssPercentile",34.0975,"1","2",11,18,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 18","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"163",0,"Transitivity",0.959078998717734,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"164",1,"Average Clustering",0.959459468946871,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"165",2,"GlobalEfficiency",82.5002490231194,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"166",3,"Sum",130588,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"167",4,"Modularity",0.0156786326536533,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"168",5,"Assortativity",-0.0232515780686456,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"169",6,"DegreeCentralization",0.000312915227746293,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"170",7,"KeystoneAssortativity",-0.0267536355859709,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"171",8,"KeystoneAssPercentile",14.0275,"1","2",12,19,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 19","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"172",0,"Transitivity",0.937511141040623,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"173",1,"Average Clustering",0.938849849782003,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"174",2,"GlobalEfficiency",88.8892781038012,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"175",3,"Sum",121854,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"176",4,"Modularity",0.00823381348155727,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"177",5,"Assortativity",-0.0164425895958234,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"178",6,"DegreeCentralization",0.000697935486214592,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"179",7,"KeystoneAssortativity",-0.00862068965517231,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"180",8,"KeystoneAssPercentile",94.705,"1","2",13,20,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 20","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"181",0,"Transitivity",0.919234592445328,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"182",1,"Average Clustering",0.921563462007894,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"183",2,"GlobalEfficiency",88.5104646536911,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"184",3,"Sum",122432,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"185",4,"Modularity",0.0515773391738122,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"186",5,"Assortativity",-0.0348108210556471,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"187",6,"DegreeCentralization",0.000522582668878384,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"188",7,"KeystoneAssortativity",-0.0167754323598481,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"189",8,"KeystoneAssPercentile",68.22,"1","2",14,21,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 21","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"190",0,"Transitivity",0.954345785620424,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"191",1,"Average Clustering",0.954767237259307,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"192",2,"GlobalEfficiency",100.085350025871,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"193",3,"Sum",137112,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"194",4,"Modularity",0.055934547017857,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"195",5,"Assortativity",-0.0224349057070112,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"196",6,"DegreeCentralization",0.000946027968051801,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"197",7,"KeystoneAssortativity",-0.0128453128735684,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"198",8,"KeystoneAssPercentile",89.345,"1","2",15,22,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 22","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"199",0,"Transitivity",0.917774273485019,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"200",1,"Average Clustering",0.918953031332999,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"201",2,"GlobalEfficiency",83.6404002853652,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"202",3,"Sum",110610,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"203",4,"Modularity",0.0412846535106855,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"204",5,"Assortativity",-0.0358576902106269,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"205",6,"DegreeCentralization",0.000604124016222786,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"206",7,"KeystoneAssortativity",-0.0219653548080873,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"207",8,"KeystoneAssPercentile",43.8275,"1","2",16,23,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 23","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"208",0,"Transitivity",0.868291756663739,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"209",1,"Average Clustering",0.873457061778478,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"210",2,"GlobalEfficiency",78.7146447286001,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"211",3,"Sum",98418,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"212",4,"Modularity",0.03811912742626,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"213",5,"Assortativity",-0.0238578818709107,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"214",6,"DegreeCentralization",0.000605082610987454,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"215",7,"KeystoneAssortativity",-0.00886885722593782,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"216",8,"KeystoneAssPercentile",85.535,"2","2",17,24,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 24","Head_Head","RooibosTea","Day","RooibosTea TRUE"
"217",0,"Transitivity",0.911623276209037,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"218",1,"Average Clustering",0.912734636991891,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"219",2,"GlobalEfficiency",69.631860179225,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"220",3,"Sum",98908,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"221",4,"Modularity",0.0510017704899766,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"222",5,"Assortativity",-0.0358026716367683,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"223",6,"DegreeCentralization",0.000506749868497352,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"224",7,"KeystoneAssortativity",-0.0211174316216009,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"225",8,"KeystoneAssPercentile",47.4425,"2","2",18,25,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 25","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"226",0,"Transitivity",0.864306358381503,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"227",1,"Average Clustering",0.869662592231573,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"228",2,"GlobalEfficiency",70.2273576851235,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"229",3,"Sum",91402,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"230",4,"Modularity",0.027946586842176,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"231",5,"Assortativity",-0.0511017546737385,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"232",6,"DegreeCentralization",0.000374325260582064,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"233",7,"KeystoneAssortativity",-0.0224089635854341,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"234",8,"KeystoneAssPercentile",44.7375,"2","2",19,26,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 26","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"235",0,"Transitivity",0.893913778529163,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"236",1,"Average Clustering",0.899170277617939,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"237",2,"GlobalEfficiency",77.6748174812964,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"238",3,"Sum",101420,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"239",4,"Modularity",0.0246242352870446,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"240",5,"Assortativity",-0.0304461584731895,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"241",6,"DegreeCentralization",0.000699069465156625,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"242",7,"KeystoneAssortativity",-0.0256768415430753,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"243",8,"KeystoneAssPercentile",32.85,"2","2",20,27,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 27","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"244",0,"Transitivity",0.89983278368712,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"245",1,"Average Clustering",0.897563298066862,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"246",2,"GlobalEfficiency",85.3743962113714,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"247",3,"Sum",106352,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"248",4,"Modularity",0.0413960898053802,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"249",5,"Assortativity",-0.0351351665929155,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"250",6,"DegreeCentralization",0.000533179501770958,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"251",7,"KeystoneAssortativity",-0.0219845513963163,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"252",8,"KeystoneAssPercentile",46.3225,"2","2",21,28,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 28","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"253",0,"Transitivity",0.837131087704662,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"254",1,"Average Clustering",0.841441080212016,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"255",2,"GlobalEfficiency",68.351917227557,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"256",3,"Sum",80198,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"257",4,"Modularity",0.0369460690778006,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"258",5,"Assortativity",-0.0250728231764026,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"259",6,"DegreeCentralization",0.000688124048332314,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"260",7,"KeystoneAssortativity",-0.0219186443339373,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"261",8,"KeystoneAssPercentile",46.005,"2","2",22,29,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 29","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"262",0,"Transitivity",0.854883995862273,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"263",1,"Average Clustering",0.855347153889969,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"264",2,"GlobalEfficiency",76.4848508699082,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"265",3,"Sum",86922,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"266",4,"Modularity",0.0264525381040966,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"267",5,"Assortativity",-0.00513530504315869,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"268",6,"DegreeCentralization",0.000954375971808913,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"269",7,"KeystoneAssortativity",-0.013461168781238,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"270",8,"KeystoneAssPercentile",73.3225,"2","2",23,30,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 30","Head_Head","RooibosTea","Night","RooibosTea TRUE"
"271",0,"Transitivity",0.876928479456865,"2","3",0,31,"RooibosTea_QR_1216_1646",TRUE,"RooibosTea_QR_1216_1646 31","Head_Head","RooibosTea","Night","RooibosTea TRUE"
